wordId, fileId, frequency, positions
56902,20070,34,"292,315,398,671,722,777,786,906,921,922,930,957,1955,1974,2059,2071,2072,2117,2137,2236,2237,2245,2261,2337,2341,2364,2398,2439,2463,2480,2481,2488,3189,3256"
56902,24365,7,"2323,2595,4102,4137,4141,6659,6662"
56902,16027,6,"4272,4291,4303,4327,4346,12152"
56902,6459,6,"1192,1201,4034,4049,5183,5197"
56902,19181,3,"716,760,845"
56902,10785,3,"1605,1610,4028"
56902,5983,3,"119,359,2584"
56902,26735,2,"1911,1932"
56902,18620,2,"2444,2729"
56902,2505,2,"385,388"
56902,14052,2,"133,2923"
56902,7375,1,3229
56902,21007,1,2437
56902,22328,1,5227
56902,22440,1,4895
56902,17435,1,6128
56902,7254,1,8661
56902,18403,1,3822
56902,25075,1,4547
56902,6377,1,5655
56902,14056,1,258
56902,249,1,1172
56902,2427,1,1748
56902,14450,1,4822
56902,11635,1,3185
56902,8342,1,324
56902,9258,1,11255
56902,14014,1,4353
56902,12654,1,1774
56902,10243,1,4336
56902,7065,1,2967
56902,20404,1,4077
56902,4004,1,3232
56902,7401,1,6271
56902,1304,1,5788
56902,19278,1,14370
56902,25091,1,651
56902,9327,1,1990
56902,23824,1,298
56902,21673,1,1187
56902,10383,1,11459
56902,14133,1,3984
56902,7376,1,11742
56902,21310,1,11741
56902,4955,1,2850
56902,14997,1,5091
56902,21288,1,7629
56902,23825,1,127
56902,21337,1,1230
56902,2551,1,5714
