wordId, fileId, frequency, positions
90324,5888,7,"1830,1840,1929,1937,2036,2055,2067"
90324,19276,6,"274,799,813,1325,1474,1659"
90324,21803,2,"3232,3895"
90324,8988,2,"502,504"
90324,14455,2,"11257,11393"
90324,13952,2,"4157,6368"
90324,13155,2,"2254,3654"
90324,3415,2,"756,920"
90324,6707,2,"2859,2864"
90324,18998,2,"524,568"
90324,1020,2,"5789,5950"
90324,21425,1,3966
90324,4295,1,18027
90324,1200,1,1642
90324,15313,1,2508
90324,16800,1,5244
90324,26825,1,5352
90324,13740,1,6278
90324,12440,1,1324
90324,8014,1,1672
90324,11480,1,2939
90324,1811,1,1735
90324,8644,1,7932
90324,9259,1,7774
90324,12558,1,3124
90324,24203,1,1649
90324,493,1,483
90324,3416,1,367
