wordId, fileId, frequency, positions
5122,7439,22,"1240,1277,2641,4707,4722,4735,5090,5352,5453,5901,7698,8315,8461,9079,9102,12602,14628,15140,15160,19032,19058,19062"
5122,7328,21,"142,1739,1802,1825,2016,3050,4587,4758,7796,10081,10102,11141,14819,14838,14861,14880,14904,14909,15928,16810,17140"
5122,9104,20,"17,194,205,343,395,402,2562,3358,3473,3495,4444,4521,4900,4977,5220,5259,5333,5660,6588,7345"
5122,16805,19,"84,88,516,522,601,603,1057,1059,3519,3586,3670,8538,8548,8695,8705,8734,8793,10012,10195"
5122,4307,19,"88,830,2307,2622,3635,3835,3884,3925,5214,5350,5647,5977,6992,7352,9432,11099,11115,13337,15747"
5122,25297,17,"120,1181,1184,1235,1255,1281,1311,1320,1344,1399,1406,1427,2753,2885,3607,3611,3615"
5122,7401,15,"5671,5978,5982,6143,7269,8497,8501,10700,10715,10731,10769,10793,10885,11054,11196"
5122,20687,15,"698,702,1697,1702,1706,6092,6096,6100,6122,6159,6203,6206,6228,6244,6300"
5122,8942,15,"355,1774,1789,2348,3626,3663,3665,3668,3707,5039,8608,8861,10400,10404,10408"
5122,21836,14,"6,94,99,306,308,1470,1993,2337,7133,7210,8405,8413,10121,10125"
5122,13769,13,"177,466,935,1790,7347,7397,7473,7844,10822,11036,12975,13522,13526"
5122,9572,12,"3535,8420,9181,10255,10653,10656,11406,12045,18038,21396,25149,25174"
5122,12182,12,"65,3010,3080,3086,4224,4324,4339,4812,5064,5112,5116,5121"
5122,5761,12,"7733,8150,8154,8159,8163,8172,8188,8196,8202,8223,8228,8235"
5122,7376,12,"65,5087,6217,7296,7331,7337,8651,9108,10384,10417,12103,12290"
5122,16928,12,"3,35,113,115,394,518,531,557,642,838,842,1258"
5122,7007,11,"1081,4568,5028,5126,5746,7370,11505,11691,12862,13042,13129"
5122,24914,11,"1682,1753,2784,2809,2822,3121,3150,3533,3549,3927,4329"
5122,7377,11,"2653,3392,3737,3849,3860,3883,4475,4483,4939,4953,5359"
5122,2393,11,"468,601,5456,6267,6271,6297,7234,7368,7432,10703,10937"
5122,17618,11,"3,26,194,710,742,963,1067,1860,1871,1935,2181"
5122,5716,11,"2948,3553,3638,3640,3789,3792,3794,6675,6687,6995,7089"
5122,4280,10,"1474,1484,2973,4005,4007,4517,4537,6071,6073,6945"
5122,26609,10,"9,41,105,152,270,1195,1227,4212,4300,4470"
5122,12335,10,"283,292,1964,1968,2034,2036,2043,2080,2096,2126"
5122,17229,10,"82,158,430,589,753,819,941,950,1157,2140"
5122,7469,10,"1182,1962,2201,4318,4359,4998,5027,12236,12426,12448"
5122,18323,10,"431,1414,1701,3050,5805,5816,7007,7016,7171,9130"
5122,640,10,"746,984,1104,3909,4032,10365,10398,12175,12317,12960"
5122,24193,9,"866,8992,10034,10082,10091,10132,10603,14866,16980"
5122,24921,9,"1269,1275,1279,1280,1283,3103,5117,5354,6647"
5122,24854,9,"1252,1285,1341,3286,10121,10159,11816,12525,12537"
5122,17043,9,"68,313,319,324,667,896,1565,2788,3427"
5122,20679,9,"13709,13713,13718,13732,13749,13773,13821,13828,13833"
5122,4716,9,"1583,1586,2474,5938,7056,7353,7593,7680,8842"
5122,11215,9,"402,881,3913,4923,4938,5126,5138,5146,9004"
5122,2370,8,"418,730,955,2485,3177,3267,4161,4171"
