wordId, fileId, frequency, positions
86000,10937,162,"7,9,13,77,101,104,120,126,132,144,168,290,317,339,349,375,601,618,673,704,709,836,841,846,877,943,959,1005,1058,1071,1077,1088,1099,1110,1129,1135,1143,1148,1156,1189,1219,1274,1348,1386,1414,1429,1435,1449,1470,1518,1582,1591,1599,1605,1636,1790,1838,1843,1866,1870,1902,1904,2017,2111,2160,2217,2222,2232,2248,2265,2267,2274,2277,2286,2289,2423,2468,2471,2480,2523,2545,2563,2569,2604,2618,2689,2741,2758,2795,2860,2873,2881,2899,2913,3011,3104,3112,3219,3243,3253,3270,3282,3290,3300,3330,3343,3456,3460,3467,3476,3515,3562,3597,3619,3642,3652,3657,3667,3675,3683,3707,3714,3721,3742,3753,3773,3778,3832,3846,3863,3869,3881,3901,3928,3932,3941,3958,3975,3978,3995,4017,4034,4081,4088,4117,4124,4133,4145,4154,4166,4211,4218,4224,4254,4256,4264,4265,4278,4283,4299,4314,4322"
86000,9280,5,"91,558,1879,1885,1893"
86000,12539,3,"565,567,570"
86000,449,3,"2109,2110,2116"
86000,25018,3,"836,851,1440"
86000,22542,3,"914,917,920"
86000,13832,2,"390,557"
86000,2860,2,"2189,2192"
86000,12204,1,1874
86000,23161,1,258
86000,9241,1,7552
86000,7864,1,2489
86000,11156,1,4700
86000,13173,1,1071
