wordId, fileId, frequency, positions
17544,3465,88,"27,53,130,218,232,423,426,437,442,465,477,486,494,550,578,596,604,649,651,717,719,740,763,768,859,941,994,1032,1210,1239,1244,1253,1259,1270,1285,1286,1301,1306,1351,1353,1378,1385,1392,1511,1560,1937,1966,1985,2000,2142,2157,2189,2212,2236,2407,2431,2443,2530,2581,2666,2675,2785,2889,2937,2944,2955,3017,3079,3117,3129,3149,3165,3212,3225,3344,3385,3402,3454,3460,3477,3483,3485,3487,3492,3496,3503,3508,3515"
17544,20738,26,"121,130,506,510,517,4206,4233,4261,5449,5467,5484,5516,5579,5820,6842,6865,8272,8743,9017,9127,9380,9415,9434,9571,9573,9744"
17544,5721,21,"2369,2371,2372,2374,2395,2419,2504,2513,2584,2634,2636,2639,2657,2659,2673,2765,2785,2809,2821,3193,7255"
17544,14354,12,"179,185,293,295,296,322,331,342,345,833,836,838"
17544,8550,10,"823,838,851,856,869,883,888,936,3723,5194"
17544,13627,6,"429,433,563,621,1919,2544"
17544,12201,6,"5645,5648,5676,5806,5809,5837"
17544,1810,5,"1489,2016,2038,2054,2059"
17544,5013,4,"632,792,800,831"
17544,9951,4,"120,3824,4147,7082"
17544,345,4,"323,338,345,458"
17544,5704,4,"149,156,164,1708"
17544,10447,3,"626,1546,1757"
17544,9668,3,"3786,3793,3801"
17544,18876,2,"4342,8063"
17544,15740,2,"1588,1598"
17544,10328,2,"2414,2440"
17544,12560,2,"5329,6051"
17544,7768,2,"3727,4317"
17544,10786,2,"965,6647"
17544,7521,2,"4086,4089"
17544,14978,2,"5133,5134"
17544,18571,2,"5483,5489"
17544,9043,1,4910
17544,16296,1,1838
17544,674,1,2213
17544,22379,1,627
17544,22148,1,1706
17544,20701,1,2847
17544,20650,1,27
17544,19747,1,585
17544,20648,1,970
17544,19495,1,2600
17544,18958,1,2583
17544,4668,1,4121
17544,16972,1,869
17544,25403,1,6678
17544,14798,1,12558
17544,14638,1,316
17544,16335,1,8143
17544,13927,1,3935
17544,1278,1,6042
17544,1714,1,2112
17544,15428,1,3028
17544,91,1,3183
17544,24453,1,4125
17544,5949,1,4149
17544,20061,1,1108
17544,5220,1,566
17544,16629,1,3221
17544,24315,1,1392
17544,5740,1,173
17544,19121,1,2382
17544,17624,1,7370
17544,8781,1,855
17544,11373,1,5873
17544,14111,1,4674
17544,24142,1,740
17544,3497,1,2313
17544,20311,1,4312
17544,8810,1,1939
17544,2797,1,2860
17544,17152,1,1789
17544,15859,1,1315
17544,16714,1,2684
17544,20084,1,2996
17544,10698,1,2568
17544,15457,1,4716
17544,8967,1,1778
17544,26797,1,841
17544,7758,1,2310
17544,12713,1,10854
17544,8644,1,7324
17544,1606,1,1435
17544,3718,1,1786
17544,5941,1,1337
17544,26830,1,5927
17544,12633,1,1824
17544,21769,1,261
17544,20799,1,637
17544,20318,1,8008
17544,17547,1,5550
17544,11759,1,5520
17544,4459,1,7772
17544,3630,1,7450
17544,10783,1,6854
17544,7522,1,105
17544,4390,1,322
17544,8541,1,2877
17544,4235,1,2494
17544,3216,1,14683
17544,3363,1,6054
17544,613,1,2755
17544,8204,1,830
17544,9659,1,2710
17544,8018,1,1640
17544,15087,1,2610
17544,5977,1,7591
17544,3603,1,1089
17544,22327,1,3988
17544,12133,1,2206
17544,8892,1,1083
17544,10182,1,1461
17544,10780,1,1956
17544,3585,1,607
17544,13476,1,2691
17544,4068,1,9494
17544,21909,1,765
17544,3939,1,340
17544,702,1,766
17544,19831,1,61
17544,10674,1,72
