wordId, fileId, frequency, positions
30695,9805,170,"861,880,896,912,928,946,1099,1117,1134,1152,1259,1275,1294,1311,1486,1502,1518,1534,1677,1699,1718,1731,1749,1911,1927,1946,1963,1979,1995,2011,2028,2041,2057,2073,2091,2107,2123,2139,2155,2173,2189,2205,2221,2235,2649,2667,2685,2703,2719,2736,2754,2770,2788,2801,2820,2837,2856,2872,3178,3194,3212,3230,3358,3379,3396,3412,3429,3583,3600,3619,3638,3658,3676,3693,3710,3727,3748,3767,3783,3799,3816,3833,4070,4085,4101,4118,4273,4290,4307,4324,4491,4504,4522,4624,4641,4659,4675,4691,4707,4724,4945,4963,4987,5003,5019,5036,5053,5072,5089,5108,5124,5140,5156,5176,5488,5506,5522,5542,5650,5667,5683,5704,5720,5736,5753,5770,5954,5970,5987,6125,6142,6160,6178,6194,6211,6227,6244,6262,6281,6298,6315,6335,6638,6653,6671,6688,6704,6720,6736,6752,6768,6784,6934,6951,6971,6991,7012,7031,7051,7073,7095,7294,7310,7326,7343,7415,7434,7451,7471,7488"
30695,9700,121,"711,721,730,739,747,757,766,776,785,793,802,811,819,829,839,847,855,864,872,880,888,896,906,915,924,933,942,951,959,968,976,985,995,1005,1014,1023,1031,1039,1047,1055,1067,1075,1083,1091,1101,2660,2668,2676,2686,2695,2703,2711,2720,2731,2741,2749,2758,2766,2776,2785,2794,2804,2812,2820,2829,2839,2850,2861,2869,2877,2885,2895,2903,2912,2920,2928,2937,2945,2953,2961,2971,2981,2989,2997,3006,3015,3025,3034,3046,3054,3064,3074,3082,3090,3099,3107,3115,3124,3133,3142,6614,6623,6632,6640,6649,6658,6667,6677,6687,6696,6704,6716,6726,6735,6743,6751,6759,6767,6777,6787,6796"
30695,19950,47,"2572,2579,2581,2592,2594,2604,2606,2616,2618,2628,2630,2639,2641,2651,2653,2663,4075,4082,4089,4097,4105,4112,4120,4127,4134,4141,4148,4155,4162,4164,4171,4173,4182,4189,4196,4204,4753,4755,4764,4766,4775,4777,4786,4793,4795,4804,4806"
30695,20818,39,"676,678,680,694,696,698,712,714,716,730,732,734,747,749,751,764,766,768,782,784,786,799,801,803,817,819,821,836,838,840,853,855,857,870,872,874,888,890,892"
30695,5339,34,"77,90,101,111,125,136,147,158,170,180,191,200,212,222,233,245,256,266,275,287,297,308,319,329,340,350,361,372,381,392,406,418,429,440"
30695,16722,25,"7073,7082,7094,7106,7132,7140,7149,7166,7174,7183,7206,7220,7238,7244,7253,7271,7275,7285,7293,7306,7322,7327,7342,7350,7355"
30695,4610,24,"2809,2830,2850,2870,2891,2912,2932,2952,2971,2990,3009,3028,3048,3067,3084,3101,3119,3139,3161,3177,3196,3214,3236,3253"
30695,4520,23,"5185,5195,5206,5220,5240,5249,5263,5273,5282,5295,5304,5321,5330,5344,5354,5370,5385,5402,5412,5425,5441,5455,5465"
30695,25026,22,"3685,3700,3713,3729,3741,3754,3768,3780,3793,3805,3818,3830,3841,3853,3866,3878,3890,3911,3961,3975,3989,4005"
30695,4418,22,"41,52,63,75,94,106,117,128,139,150,161,172,183,195,206,217,228,240,257,268,279,291"
30695,20756,20,"78,88,97,105,114,121,129,136,144,154,161,173,181,190,199,206,220,228,235,244"
30695,9809,20,"75,284,1020,1037,1045,1171,1175,2137,2723,2731,2746,3085,3092,3683,4239,4310,4384,4711,4859,4865"
30695,17904,20,"557,574,590,609,625,642,658,674,690,707,724,740,756,773,789,806,822,841,860,876"
30695,2050,20,"1737,1756,1774,1791,1808,1825,1843,1861,1878,1896,1913,1932,1950,1967,1984,2001,2015,2034,2052,2070"
30695,9873,20,"1901,1911,1921,1932,1942,1953,1963,1974,1985,1995,2005,2016,2027,2037,2047,2057,2068,2079,2089,2101"
30695,25852,19,"5188,5195,5203,5210,5217,5224,5231,5238,5246,5253,5260,5268,5275,5283,5290,5297,5304,5311,5318"
30695,4110,19,"1817,1829,1841,1853,1867,1897,1909,1921,1933,1945,1957,1969,2003,2015,2028,2036,2044,2056,2063"
30695,25873,17,"2139,2147,2155,2163,2171,2179,2187,2196,2204,2212,2220,2228,2236,2244,2252,2260,2268"
30695,17915,17,"1041,1057,1074,1091,1107,1123,1140,1157,1173,1192,1210,1232,1248,1265,1282,1298,1315"
30695,24866,17,"1171,1185,1199,1213,1227,1242,1258,1272,1286,1301,1316,1330,1345,1361,1375,1390,1405"
30695,18012,16,"2273,2275,2293,2295,2314,2316,2348,2350,2370,2372,2394,2396,2416,2418,2438,2440"
30695,3349,15,"968,970,972,1003,1005,1007,1030,1032,1034,1062,1064,1066,1095,1097,1099"
30695,11394,15,"6374,7245,7249,7254,7359,7361,7394,7395,7413,7415,7418,7422,7577,7610,7613"
30695,21756,14,"4561,4563,4573,4575,4584,4586,4595,4597,4606,4608,4617,4619,4628,4630"
30695,10007,14,"1583,1628,1692,7999,8027,8052,8081,8108,8126,8145,8164,8189,8208,8236"
30695,1106,13,"4133,4143,4159,4169,4179,4189,4199,4209,4219,4229,4239,4249,4259"
30695,21994,12,"1593,1604,1612,1620,1628,1636,1645,1653,1661,1669,1677,1686"
30695,13354,12,"3889,3900,3911,3921,3931,3942,3951,3962,3974,3983,3995,4006"
30695,8807,12,"4734,4745,4755,4765,4776,4789,4800,4809,4818,4827,4837,4848"
30695,1275,12,"5066,5080,5094,5111,5124,5138,5152,5170,5186,5200,5216,5230"
30695,397,12,"485,492,501,510,518,526,533,543,551,558,565,574"
30695,24739,12,"1574,1584,1597,1609,1621,1630,1641,1650,1659,1669,1681,1692"
30695,17675,12,"178,212,240,562,604,653,677,688,695,702,758,777"
30695,5786,12,"16,25,34,43,52,59,67,81,90,99,106,113"
30695,16823,11,"3540,3557,3570,3589,3603,3621,3639,3660,3678,3699,3717"
30695,20100,11,"16018,16035,16050,16061,16072,16082,16093,16104,16114,16124,16135"
30695,10710,11,"357,417,448,529,564,575,615,735,761,897,910"
30695,2030,10,"1222,1224,1242,1244,1266,1268,1290,1292,1314,1316"
30695,430,10,"205,241,268,303,331,367,395,431,459,495"
30695,4947,10,"1233,1235,1255,1257,1277,1279,1300,1302,1321,1323"
30695,18015,9,"231,238,247,258,265,272,296,320,327"
30695,12546,9,"2485,2560,2598,2771,2875,2990,3065,3270,3971"
30695,20874,8,"4532,10207,10935,10950,10969,11061,11145,11248"
30695,21755,8,"2878,4165,4173,8944,8949,9820,11303,11310"
