wordId, fileId, frequency, positions
181335,9415,13,"480,484,1112,1204,1207,1211,1500,2043,2072,4199,4205,4210,4636"
181335,9809,12,"1767,1785,1799,2099,2759,2784,2786,2790,2802,2819,4510,4516"
181335,22090,7,"951,967,996,1505,1618,1660,1682"
181335,6173,6,"927,1076,1098,1143,1169,1201"
181335,3872,4,"880,885,890,908"
181335,13618,4,"335,5419,7202,7840"
181335,17612,3,"2067,2310,9143"
181335,1955,3,"11127,11223,11268"
181335,4737,3,"945,946,967"
181335,16722,2,"2078,2154"
181335,13180,2,"1346,1354"
181335,18679,2,"921,923"
181335,9001,2,"2185,5937"
181335,25377,2,"557,621"
181335,24305,1,1838
181335,12208,1,7426
181335,3197,1,489
181335,17276,1,6499
181335,23353,1,94
181335,1523,1,362
181335,5813,1,1602
181335,1492,1,2180
181335,11603,1,192
181335,16240,1,1649
181335,14247,1,637
181335,16421,1,6007
181335,14670,1,481
181335,4162,1,4240
181335,23357,1,319
181335,17850,1,1458
181335,11502,1,2333
181335,18861,1,498
181335,12136,1,2778
