wordId, fileId, frequency, positions
31479,5046,188,"370,417,427,689,699,990,1000,1129,1139,1483,1492,1512,1521,1541,1551,1578,1587,1614,1623,1685,1694,1816,1825,1848,1858,1879,1889,1919,1929,1950,1960,1987,1996,2023,2033,2058,2068,2092,2129,2138,2507,2516,2545,2555,2576,2586,2624,2634,2676,2686,2709,2719,2745,2755,2776,2786,2801,2810,2838,2847,2903,2912,2953,2962,2977,2986,3005,3015,3043,3053,3079,3089,3118,3128,3179,3189,3251,3261,3312,3321,3357,3366,3386,3396,3486,3496,3526,3536,3599,3609,3634,3644,3673,3682,3733,3742,3787,3797,3838,3848,3882,3892,3942,3952,3976,3986,4001,4011,4029,4039,4064,4074,4099,4108,4125,4135,4149,4159,4195,4205,4226,4236,4259,4269,4307,4317,4348,4358,4380,4390,4509,4519,4594,4604,4648,4658,4736,4746,4800,4809,4876,4886,4988,4998,5068,5078,5133,5142,5198,5208,5256,5266,5286,5295,5381,5391,5428,5438,5462,5472,5501,5511,5540,5550,5575,5585,5612,5622,5644,5653,5687,5697,5730,5740,5759,5769,5792,5802,5823,5833,5852,5862,5881,5891,5908,5918,5935,5945"
31479,143,8,"943,957,1055,1603,1894,1909,5526,5542"
31479,18377,7,"628,632,642,723,971,1130,1139"
31479,11279,5,"3845,3859,3877,3966,4186"
31479,9364,3,"4471,4475,4485"
31479,7735,3,"420,812,828"
31479,3389,3,"5101,5964,9171"
31479,3417,3,"1076,1086,1099"
31479,12289,3,"1332,1346,1361"
31479,2153,2,"472,481"
31479,8403,2,"3323,3344"
31479,14988,2,"951,962"
31479,11376,2,"1283,1294"
31479,15166,2,"1285,1302"
31479,3142,2,"5280,5307"
31479,17738,2,"678,688"
31479,17745,2,"2812,2822"
31479,22318,2,"3494,3506"
31479,9379,2,"424,433"
31479,15165,1,5275
31479,19581,1,825
31479,19586,1,5824
31479,2154,1,2601
31479,12184,1,775
31479,20700,1,2223
31479,17525,1,1801
31479,3419,1,2925
31479,17741,1,6956
31479,22360,1,6363
31479,22180,1,11722
31479,6797,1,1289
