wordId, fileId, frequency, positions
168005,15531,6,"734,859,870,2279,3337,3857"
168005,25459,4,"1832,2157,2160,2178"
168005,3808,3,"483,488,493"
168005,14065,3,"2611,2616,2621"
168005,19125,3,"3713,3718,3723"
168005,8522,3,"702,706,1168"
168005,3417,3,"589,594,599"
168005,14554,2,"3789,3806"
168005,20360,2,"4453,4494"
168005,25309,1,12035
168005,6799,1,10104
168005,1290,1,211
168005,9239,1,9038
168005,3535,1,3856
168005,10092,1,798
168005,3560,1,4769
168005,21742,1,12249
168005,15111,1,3754
168005,3160,1,3802
168005,13838,1,1085
