wordId, fileId, frequency, positions
159703,6799,32,"254,1810,2032,2119,2166,2442,2445,2454,2462,2487,2492,2533,2611,2619,2626,2645,2667,2679,2691,4858,6486,6498,6600,6620,6951,6981,6985,8233,8432,8988,8992,9747"
159703,24222,11,"6109,6244,12108,12112,12122,12139,12144,12186,15568,15579,15750"
159703,1310,9,"742,782,790,797,807,811,828,837,844"
159703,8417,8,"12379,12384,15158,15295,15301,15304,15367,16941"
159703,2636,8,"69,297,436,439,503,3208,5137,5143"
159703,7834,7,"414,3339,3340,5690,5699,6886,7536"
159703,25205,7,"491,840,4032,4034,4056,4065,4076"
159703,25140,6,"1352,1358,1397,2261,3240,3287"
159703,10429,6,"724,729,742,746,1119,1140"
159703,5918,5,"930,953,962,968,978"
159703,15110,5,"5611,5614,5618,5621,5629"
159703,16668,5,"1388,1391,1402,2652,2655"
159703,20290,4,"4796,4801,4905,4953"
159703,4270,4,"4409,4416,4421,4432"
159703,10547,4,"4247,4248,4265,4266"
159703,8519,4,"454,464,499,570"
159703,6852,4,"3357,3361,3372,3381"
159703,16942,4,"6,15,449,670"
159703,17046,4,"7977,8136,8139,8209"
159703,22536,3,"2563,2568,2621"
159703,21360,3,"418,419,1024"
159703,14973,3,"1714,1743,6680"
159703,9687,3,"305,307,605"
159703,23289,3,"1007,1012,1110"
159703,6694,3,"2992,2996,3010"
159703,6289,3,"2428,2429,2448"
159703,11515,3,"4453,6545,6737"
159703,15319,3,"241,242,491"
159703,1205,2,"202,2566"
159703,16024,2,"4889,5890"
159703,15465,2,"3246,3263"
159703,21345,2,"177,178"
159703,7407,2,"507,508"
159703,25103,2,"3276,3284"
159703,14676,2,"1058,1068"
159703,17273,2,"366,367"
159703,18765,2,"4580,5373"
159703,1246,2,"450,451"
159703,2873,2,"1487,1488"
159703,6220,2,"2690,2728"
159703,6665,2,"2623,2624"
159703,4461,2,"8264,8265"
159703,5489,2,"1727,1733"
159703,13974,2,"1676,1805"
159703,21490,1,5037
159703,22665,1,361
159703,24993,1,78
159703,22488,1,3819
159703,19848,1,4033
159703,19481,1,1322
159703,7787,1,6192
159703,7118,1,847
159703,20296,1,3986
159703,20236,1,262
159703,10109,1,2332
159703,10200,1,2547
159703,11458,1,1473
159703,14937,1,14018
159703,3801,1,1209
159703,3512,1,1675
159703,11586,1,1702
159703,10192,1,386
159703,17083,1,10749
159703,8626,1,5912
159703,3134,1,3487
159703,22592,1,209
159703,12649,1,2397
159703,14760,1,3485
159703,8050,1,342
159703,12613,1,1964
159703,14635,1,469
159703,22359,1,5911
159703,14625,1,1365
159703,7326,1,4498
159703,8518,1,4867
159703,16083,1,11445
