wordId, fileId, frequency, positions
12554,26692,33,"287,435,748,1744,1903,2054,2065,2069,2083,2122,2660,2863,2893,3974,4004,4432,4442,4837,5961,6179,6222,6289,6292,6297,6317,6321,6334,6338,6413,6536,6588,6776,6866"
12554,16950,27,"72,1025,1030,5848,6845,7092,7152,7159,7168,7183,7204,7256,8550,8605,9790,9882,9897,12690,13598,15147,15205,15543,16209,16215,16229,16234,16360"
12554,24212,15,"248,249,324,336,801,802,806,848,924,933,1675,1686,1707,1804,2103"
12554,7086,11,"55,3074,3196,3202,3210,3281,3317,3426,3444,3486,5927"
12554,7628,11,"159,174,178,203,2440,2647,2667,2786,3584,6322,14232"
12554,7038,6,"4616,4646,4655,5050,5181,5272"
12554,9001,5,"398,982,3110,3137,4307"
12554,4981,4,"2322,2334,2380,2431"
12554,12355,4,"104,157,2218,2271"
12554,631,4,"3467,3522,4052,4900"
12554,22313,4,"10364,10384,10389,10416"
12554,4562,4,"4728,6848,6916,8813"
12554,18112,3,"2637,2650,2659"
12554,10165,3,"1486,1497,1506"
12554,16653,3,"2546,2566,2571"
12554,172,3,"178,199,211"
12554,25434,2,"1178,1287"
12554,18864,2,"3389,3454"
12554,18940,2,"5529,5531"
12554,17639,2,"9248,19568"
12554,18097,2,"149,181"
12554,16757,2,"576,645"
12554,13953,2,"5616,5681"
12554,1179,2,"1801,1810"
12554,2617,2,"3896,8186"
12554,2517,2,"873,1153"
12554,9129,2,"869,879"
12554,12423,2,"7945,8615"
12554,24589,2,"2714,2792"
12554,3398,2,"2262,2284"
12554,25367,2,"4586,4590"
12554,2005,2,"10996,11057"
12554,15471,2,"13603,13621"
12554,74,2,"9740,9855"
12554,1871,2,"1787,2118"
12554,24598,1,5229
12554,22492,1,948
12554,16605,1,136
12554,18632,1,1419
12554,18561,1,5612
12554,15366,1,2846
12554,11855,1,814
12554,23461,1,692
12554,10333,1,4746
12554,20772,1,7886
12554,17882,1,4075
12554,11934,1,26413
12554,3460,1,5450
12554,5602,1,2730
12554,18227,1,416
12554,18332,1,416
12554,11362,1,16
12554,16905,1,253
12554,10084,1,2768
12554,4448,1,876
12554,16630,1,1309
12554,6438,1,5042
12554,5235,1,5745
12554,12302,1,419
12554,6287,1,8038
12554,10106,1,1579
12554,4919,1,2083
12554,2739,1,11305
12554,18489,1,2098
12554,10781,1,4746
12554,2899,1,2042
12554,8692,1,15825
12554,16786,1,12452
12554,7733,1,3033
12554,22258,1,1338
12554,6786,1,5383
12554,3623,1,3998
12554,4308,1,5513
12554,1278,1,5272
12554,502,1,2523
12554,674,1,8088
12554,5151,1,2693
12554,1309,1,171
12554,176,1,1851
12554,14111,1,7537
12554,20544,1,3081
12554,22644,1,1710
12554,18881,1,1923
12554,8492,1,1491
12554,18122,1,29
12554,9165,1,1626
12554,6497,1,1953
