wordId, fileId, frequency, positions
19755,17099,83,"147,160,174,182,187,267,271,275,328,333,354,359,448,532,642,656,675,680,708,740,744,755,760,875,963,1015,1034,1039,1061,1112,1119,1154,1202,1245,1250,1265,1283,1334,1486,1491,1503,1539,1592,1697,1787,1791,1867,1892,1897,1928,1932,2086,2117,2122,2145,2149,2301,2307,2402,2429,2434,2477,2481,2596,2601,2795,2799,2813,2818,2943,3023,3028,3316,3321,3433,3467,3469,3586,3801,3805,4035,4118,4345"
19755,4186,70,"7,16,34,88,151,152,191,194,369,463,540,567,599,613,1015,1019,1021,1127,1129,1255,1259,1261,1321,1331,1333,1344,1348,1350,1468,1474,1945,2242,2614,2734,2837,3023,3038,3041,3160,3162,3534,3538,3540,3550,3560,3565,3567,3579,3581,3615,3617,3745,3775,4290,4312,4400,4406,4416,4751,5049,5078,5139,6098,6208,6331,6367,6439,6463,6532,6545"
19755,514,39,"48,99,123,127,295,555,641,689,857,937,941,956,960,1340,1570,2085,2418,2634,3966,5284,5286,5561,7376,7454,7587,7589,7610,8002,8013,10351,10353,10357,10853,11577,11655,11669,11730,11767,11793"
19755,10158,37,"16,172,177,215,476,527,752,756,1112,1117,1198,1316,4168,4911,5124,6045,6059,6822,7176,7364,7610,7881,7885,8162,8355,8570,8662,8665,9335,10075,10646,10733,10787,10792,10935,10940,11062"
19755,16880,29,"741,797,1786,1876,1940,3234,3236,3447,3629,4076,4112,4474,5536,5684,5687,5720,5729,5798,5957,6088,6381,7487,7670,9277,9366,9383,10318,12308,14495"
19755,12929,28,"482,825,827,894,899,1288,1393,1781,1786,2072,2077,2712,2717,2821,3027,3403,3423,3921,7608,8512,9124,9747,9873,9938,9978,11450,11458,11483"
19755,20184,23,"35,38,50,56,219,222,242,244,252,259,264,274,282,302,327,344,368,395,413,436,506,559,577"
19755,10234,21,"323,446,454,469,589,899,911,982,1220,1428,1770,1774,1966,2110,2114,2155,2351,2357,2435,2446,2453"
19755,700,21,"68,125,179,188,532,534,631,637,677,731,752,839,843,859,936,966,1010,1025,2403,2782,2798"
19755,7886,20,"66,553,570,655,657,677,1207,1212,1470,1473,1914,2128,2131,2389,3267,3269,4966,4975,4978,4988"
