wordId, fileId, frequency, positions
243070,4499,82,"12,18,67,122,167,182,332,342,493,602,814,836,1219,1233,1251,1536,2398,2427,2490,2503,2601,2626,2632,2655,2976,3139,3150,3208,3244,3259,3298,3325,3335,3450,3607,4092,4138,4219,4233,4248,4264,4279,4331,4342,4380,4833,4862,4880,4910,4911,4997,5018,5040,5044,5051,5121,5128,5129,5135,5160,5178,5188,5193,5257,5274,5284,5422,5498,5538,5740,5753,5956,6808,6932,6946,7041,7609,7703,7962,7967,8028,8054"
243070,2363,25,"30,221,473,560,812,814,2527,4206,4292,5696,5755,5904,6061,6084,6102,6341,6654,6684,7032,7200,7285,8142,8430,8498,8546"
243070,3199,11,"4031,4301,4333,4368,4648,4689,7183,7354,7359,7382,7394"
243070,20804,7,"1493,1533,1826,3907,3959,3984,6696"
243070,5341,6,"3084,3108,3195,3261,4048,7025"
243070,3198,5,"2696,2886,3010,3089,3132"
243070,25137,5,"2762,2793,2823,2834,2865"
243070,4476,4,"683,835,900,924"
243070,14611,3,"1037,1106,1123"
243070,21105,2,"7440,7447"
243070,20503,2,"1497,1507"
243070,2345,2,"409,471"
243070,25832,2,"509,1376"
243070,17157,2,"5171,6183"
243070,9435,2,"905,1119"
243070,17470,2,"9379,9391"
243070,17974,1,42
243070,19596,1,6892
243070,6865,1,3378
243070,4376,1,2613
243070,13148,1,1225
243070,12729,1,9173
243070,8922,1,4923
243070,18585,1,137
243070,4611,1,2158
243070,6565,1,1891
243070,22281,1,12295
243070,25733,1,9
243070,3927,1,976
243070,17444,1,15
243070,16285,1,3231
243070,5889,1,7715
243070,3720,1,2667
243070,13176,1,1652
243070,8929,1,304
243070,17115,1,2792
243070,13553,1,1462
