wordId, fileId, frequency, positions
8674,24589,14,"152,171,181,188,198,2085,2087,2088,2116,2132,2176,2541,2543,2584"
8674,9680,11,"1552,7836,7838,7985,8034,8038,8061,8073,8086,8096,8105"
8674,2011,6,"1098,1108,1150,1235,1254,1260"
8674,12354,6,"11093,11101,12450,12457,12515,12525"
8674,1996,5,"4096,5671,5674,6715,6717"
8674,11424,4,"3361,3446,4393,4400"
8674,16704,3,"2256,4153,6054"
8674,15265,3,"913,918,1623"
8674,4594,3,"36,147,1731"
8674,24543,2,"4327,6804"
8674,8942,2,"6921,6923"
8674,20441,2,"625,627"
8674,11879,2,"355,421"
8674,8471,2,"6753,6830"
8674,17749,2,"645,657"
8674,2294,2,"455,457"
8674,9075,2,"3777,3779"
8674,11431,2,"1087,3635"
8674,8069,2,"993,995"
8674,7527,2,"2466,2468"
8674,7820,2,"2936,8228"
8674,12940,2,"5590,6060"
8674,9498,2,"258,4768"
8674,11793,2,"4517,4519"
8674,12359,2,"43,1199"
8674,8741,2,"7306,7329"
8674,26308,1,2305
8674,24222,1,13339
8674,18892,1,23
8674,3061,1,2653
8674,7914,1,11857
8674,12406,1,4703
8674,15263,1,9699
8674,4273,1,1552
8674,7007,1,11095
8674,70,1,3673
8674,9976,1,425
8674,21506,1,4816
8674,7787,1,1859
8674,12791,1,8158
8674,19365,1,3165
8674,11398,1,2276
8674,9866,1,6783
8674,12251,1,8541
8674,26764,1,474
8674,9307,1,4737
8674,21017,1,1430
8674,21763,1,1066
8674,2377,1,18
8674,9969,1,17964
8674,11400,1,706
8674,11423,1,2800
8674,13513,1,4427
8674,4747,1,875
8674,1981,1,11
8674,5116,1,1695
